case,variant,cores,status,makespan_cycles,original_copy_bytes,scheduled_copy_bytes,added_copy_bytes,cache_hit_rate,cache_hit_bytes,wall_seconds,error
case_096,q3,2,ok,47175,219558,286950,67392,0.2427211041159437,67392,0.182,
case_096,q3,3,ok,33662,219558,286950,67392,0.2427211041159437,67392,0.179,
case_096,q3,4,ok,26984,219558,297894,78336,0.2714382735727453,78336,0.186,
case_096,q3,5,ok,27053,219558,354342,134784,0.230370619399265,79488,0.203,
case_097,singlecore,1,ok,11491509,5046272,15630336,10584064,,,22.621,
case_097,q1,2,ok,5617602,5046272,16842752,11796480,,,14.312,
case_097,q1,3,ok,3660459,5046272,21078016,16031744,,,23.846,
case_097,q1,4,ok,2626908,5046272,19267584,14221312,,,6.834,
case_097,q1,5,ok,2102348,5046272,26357760,21311488,,,21.361,
case_097,q2,1,ok,11491509,5046272,15630336,10584064,,,3.47,
case_097,q2,2,ok,5617602,5046272,16842752,11796480,,,2.572,
case_097,q2,3,ok,3660459,5046272,21078016,16031744,,,2.648,
case_097,q2,4,ok,2626908,5046272,19267584,14221312,,,2.268,
case_097,q2,5,ok,2102348,5046272,26357760,21311488,,,2.759,
case_097,q3,1,ok,11491509,5046272,15630336,10584064,0.0,0,3.358,
case_097,q3,2,ok,5617602,5046272,16842752,11796480,0.0,0,2.822,
case_097,q3,3,ok,3660338,5046272,21078016,16031744,0.2197214372224465,4458496,3.063,
case_097,q3,4,ok,2626908,5046272,19267584,14221312,0.041666666666666664,770048,2.631,
case_097,q3,5,ok,2102250,5046272,26357760,21311488,0.24523466282236103,6270976,3.02,
case_098,singlecore,1,ok,177430,697994,697994,0,,,0.477,
case_098,q1,2,ok,89756,697994,697994,0,,,0.523,
case_098,q1,3,ok,89825,697994,697994,0,,,0.439,
case_098,q1,4,ok,89894,697994,697994,0,,,0.412,
case_098,q1,5,ok,90168,697994,697994,0,,,0.449,
case_098,q2,1,ok,177430,697994,697994,0,,,0.234,
case_098,q2,2,ok,89756,697994,697994,0,,,0.209,
case_098,q2,3,ok,89825,697994,697994,0,,,0.243,
case_098,q2,4,ok,89894,697994,697994,0,,,0.224,
case_098,q2,5,ok,90168,697994,697994,0,,,0.252,
case_098,q3,1,ok,177430,697994,697994,0,0.0,0,0.309,
case_098,q3,2,ok,89756,697994,697994,0,0.0,0,0.262,
case_098,q3,3,ok,89825,697994,697994,0,0.0,0,0.227,
case_098,q3,4,ok,89894,697994,697994,0,0.0,0,0.221,
case_098,q3,5,ok,90168,697994,697994,0,0.0,0,0.23,
case_099,singlecore,1,ok,1622999,2534036,8018580,5484544,,,13.678,
case_099,q1,2,ok,811392,2534036,9837204,7303168,,,16.912,
case_099,q1,3,ok,539533,2534036,10545812,8011776,,,14.768,
case_099,q1,4,ok,406807,2534036,11856532,9322496,,,13.518,
case_099,q1,5,ok,337221,2534036,13232788,10698752,,,13.902,
case_099,q2,1,ok,1622999,2534036,8018580,5484544,,,1.636,
case_099,q2,2,ok,811392,2534036,9837204,7303168,,,1.703,
case_099,q2,3,ok,539533,2534036,10545812,8011776,,,1.754,
case_099,q2,4,ok,406807,2534036,11856532,9322496,,,1.691,
case_099,q2,5,ok,337221,2534036,13232788,10698752,,,1.808,
case_099,q3,1,ok,1618902,2534036,8018580,5484544,0.25235465023466686,2023424,1.569,
case_099,q3,2,ok,807943,2534036,9837204,7303168,0.406818477553676,4001792,1.778,
case_099,q3,3,ok,538112,2534036,10545812,8011776,0.4330832908503872,4567040,1.786,
case_099,q3,4,ok,403575,2534036,11856532,9322496,0.5268499125515514,6246400,1.941,
case_099,q3,5,ok,326122,2534036,13232788,10698752,0.5064133568070576,6701056,2.05,
case_100,singlecore,1,ok,151223,454598,454598,0,,,0.538,
case_100,q1,2,ok,90243,454598,466886,12288,,,0.524,
case_100,q1,3,ok,57811,454598,526790,72192,,,0.552,
case_100,q1,4,ok,58086,454598,598982,144384,,,0.576,
case_100,q1,5,ok,58085,454598,666566,211968,,,0.518,
case_100,q2,1,ok,151223,454598,454598,0,,,0.249,
case_100,q2,2,ok,90243,454598,466886,12288,,,0.242,
case_100,q2,3,ok,57811,454598,526790,72192,,,0.248,
case_100,q2,4,ok,58086,454598,598982,144384,,,0.22,
case_100,q2,5,ok,58085,454598,666566,211968,,,0.218,
case_100,q3,1,ok,151223,454598,454598,0,0.0,0,0.293,
case_100,q3,2,ok,90243,454598,466886,12288,0.02741058323332456,12288,0.266,
case_100,q3,3,ok,57811,454598,526790,72192,0.01712718271224995,8704,0.278,
case_100,q3,4,ok,58086,454598,598982,144384,0.24877065421526903,144384,0.297,
case_100,q3,5,ok,58085,454598,666566,211968,0.327124236466278,211968,0.258,
