case,variant,cores,status,makespan_cycles,original_copy_bytes,scheduled_copy_bytes,added_copy_bytes,cache_hit_rate,cache_hit_bytes,wall_seconds,error
case_055,q2,1,ok,118835,625810,695442,69632,,,0.225,
case_055,q2,2,ok,65764,625810,683666,57856,,,0.214,
case_055,q2,3,ok,43687,625810,741522,115712,,,0.224,
case_055,q2,4,ok,31367,625810,741522,115712,,,0.22,
case_055,q2,5,ok,26781,625810,824466,198656,,,0.229,
case_055,q3,1,ok,118835,625810,695442,69632,0.10014324257468461,69632,0.23,
case_055,q3,2,ok,65764,625810,683666,57856,0.08464072749828834,57856,0.219,
case_055,q3,3,ok,43687,625810,741522,115712,0.15607145362042826,115712,0.219,
case_055,q3,4,ok,31367,625810,741522,115712,0.15607145362042826,115712,0.248,
case_055,q3,5,ok,26781,625810,824466,198656,0.24098560316759426,198656,0.247,
